"W1","W2","W3","W4","A","Y"
1,1,0.83419560501352,2,0,1
0,1,0.22304438566789,0,0,0
0,1,0.460104565601796,3,0,1
1,1,0.739038681844249,1,0,0
0,1,0.490115062333643,1,1,0
0,1,0.384234621422365,2,0,1
1,1,0.951625619083643,0,0,1
1,0,0.792031049728394,2,1,1
1,1,0.622875641100109,1,0,1
1,1,0.142324431333691,1,0,1
0,0,0.844787167850882,3,1,0
1,0,0.0185940158553421,2,0,0
1,0,0.32899740152061,3,0,1
1,1,0.359660313930362,2,0,1
0,1,0.753489596070722,1,1,1
0,0,0.642282287823036,3,1,1
0,1,0.183306224411353,1,0,0
1,1,0.177201189566404,2,0,1
0,1,0.147100476082414,2,0,1
1,1,0.0248031688388437,1,0,1
1,0,0.0409750947728753,1,0,0
1,0,0.795669380109757,3,1,0
0,1,0.940932511119172,1,0,0
1,1,0.542275164974853,1,0,1
1,0,0.323034251574427,3,0,0
1,1,0.365178990876302,2,0,1
1,1,0.0947409509681165,0,0,0
1,1,0.357457963051274,1,0,1
1,0,0.845083941239864,2,1,0
1,1,0.475395337212831,2,0,1
0,1,0.672422228846699,2,0,1
1,1,0.109504189807922,0,0,0
0,0,0.722333326470107,2,1,0
0,1,0.75398752768524,3,0,1
1,0,0.487853489350528,3,1,1
0,0,0.769151272252202,2,1,1
0,1,0.251048406586051,2,1,1
1,1,0.667063935426995,2,0,0
1,1,0.917871194658801,0,0,0
1,1,0.577968417434022,2,0,1
1,0,0.013669389532879,2,0,0
1,1,0.583590172464028,1,1,1
0,0,0.012834602734074,1,1,0
1,1,0.703264034586027,1,0,0
1,1,0.890545111848041,3,0,0
0,1,0.319753881078213,1,0,1
1,0,0.0767296820413321,3,1,0
1,1,0.204090462531894,0,0,1
0,0,0.902992619900033,3,1,1
1,1,0.840588259277865,2,0,1
1,1,0.0807900440413505,1,0,0
1,0,0.598456334555522,3,1,0
0,1,0.666809656890109,2,0,1
0,1,0.901804924942553,2,0,1
0,1,0.145126197487116,2,0,1
1,0,0.833889278350398,3,1,1
1,0,0.0189675299916416,1,0,0
0,1,0.202608800493181,2,0,1
0,1,0.164406268391758,1,0,0
0,1,0.238034723559394,2,0,1
1,1,0.316843504784629,0,0,1
0,1,0.111537730088457,1,0,0
0,1,0.950020618503913,2,0,0
1,0,0.380740640917793,3,1,0
0,0,0.45837549190037,2,1,1
0,1,0.0899423374794424,1,0,0
1,1,0.857807124964893,1,0,1
1,0,0.665623415028676,3,1,0
0,1,0.932102042483166,2,0,1
1,0,0.52967220149003,1,1,0
1,1,0.983948796987534,3,0,1
1,1,0.535305258817971,1,0,1
0,1,0.955262785078958,1,0,1
1,1,0.324543861439452,1,0,1
1,1,0.416934637119994,2,0,1
1,0,0.445821290602908,2,1,1
0,0,0.735068486770615,3,1,1
1,0,0.289088162593544,3,1,0
1,1,0.174149046419188,1,0,1
1,1,0.044320669490844,1,0,0
1,1,0.244309012778103,0,0,1
1,0,0.0604145447723567,3,1,0
0,1,0.52405162458308,1,0,1
0,0,0.595114118652418,2,1,0
0,0,0.477217537350953,3,1,1
0,1,0.222710144240409,2,0,1
0,1,0.225160660455003,2,0,1
0,0,0.0521041075699031,2,1,0
1,1,0.540343800093979,1,0,1
0,0,0.79401161451824,3,1,0
0,0,0.185270087793469,1,1,0
0,1,0.140992792323232,2,0,1
1,1,0.565592701546848,3,0,1
0,1,0.282934981165454,0,0,1
0,1,0.860826388932765,2,1,1
1,0,0.352612287504598,2,1,0
1,1,0.624955690465868,1,0,1
0,0,0.464961871039122,3,1,1
0,1,0.481402382720262,2,0,1
0,1,0.109257376985624,1,0,1
1,1,0.402751601068303,3,0,1
1,1,0.471918824594468,2,0,1
0,1,0.445433430606499,1,1,1
1,0,0.421782078919932,2,1,0
0,0,0.904635078273714,2,1,0
0,1,0.219881580676883,1,0,0
0,1,0.687322172801942,2,0,1
1,1,0.617545935558155,1,0,1
0,0,0.512007321696728,2,1,1
1,1,0.8505704626441,2,0,1
0,1,0.32644139486365,2,0,1
1,0,0.414777070749551,3,1,0
0,0,0.748215039959177,3,1,1
1,1,0.152434252901003,2,0,0
1,0,0.694721762789413,3,1,1
0,0,0.301079570548609,3,1,1
0,0,0.472351467702538,2,0,1
1,1,0.0709830154664814,2,0,1
1,1,0.396989690605551,2,0,1
0,1,0.118907835101709,2,0,0
1,0,0.0808661873452365,1,1,0
0,1,0.971080449176952,1,0,0
1,0,0.783533130772412,2,0,0
1,0,0.821464569307864,2,1,1
0,1,0.844175065867603,1,0,0
0,0,0.336598220979795,2,1,0
1,1,0.635654043871909,2,0,1
0,0,0.0571534857153893,3,1,0
1,0,0.629023193847388,3,1,0
0,0,0.938225676771253,3,1,0
0,1,0.248402705183253,1,0,0
1,0,0.623908134410158,2,1,0
0,1,0.496928444365039,1,0,1
0,1,0.365904739825055,1,1,1
0,0,0.861446006223559,2,1,0
1,0,0.294954919023439,3,1,1
1,1,0.938164120074362,1,0,0
1,1,0.547971224179491,0,1,1
1,0,0.875022625084966,3,0,0
1,0,0.454166261712089,0,1,0
0,0,0.0132890224922448,1,1,0
1,1,0.316287332447246,2,0,0
0,1,0.0814583895262331,0,0,1
1,1,0.411868175724521,2,0,1
0,0,0.236272195354104,3,1,0
1,1,0.0319158534985036,0,0,0
0,1,0.577977447304875,1,0,1
1,0,0.272353121545166,3,1,1
0,1,0.771551058394834,2,0,1
1,1,0.53263191296719,2,0,1
1,0,0.809026427101344,3,1,1
1,1,0.128676669439301,1,0,1
1,1,0.38884195825085,1,0,1
0,1,0.239532705396414,0,0,0
0,1,0.584538233932108,1,1,1
1,1,0.0954272341914475,1,0,1
0,0,0.137395782163367,1,1,0
0,1,0.032276697922498,0,0,1
1,0,0.562491336138919,3,1,1
0,1,0.884007385233417,2,0,1
0,1,0.850983231561258,1,0,1
1,0,0.791456578765064,3,1,1
1,0,0.439001098042354,3,1,0
1,1,0.689888190943748,2,1,1
0,1,0.490835528587922,0,0,1
1,1,0.801119078649208,2,0,1
0,1,0.557035644073039,2,0,1
0,1,0.856156868860126,1,0,0
1,1,0.955997739452869,1,0,0
0,1,0.537848793435842,2,1,1
0,1,0.265206537907943,0,0,1
1,0,0.247067851014435,3,1,1
0,0,0.0028126179240644,1,0,0
1,1,0.518467864952981,3,0,1
0,1,0.241124144988135,1,0,1
0,1,0.915095853852108,3,0,1
1,0,0.0377882153261453,2,1,1
0,0,0.425002694828436,2,1,1
0,1,0.989138827426359,1,0,0
1,0,0.138697830960155,1,1,0
0,0,0.82923469110392,2,1,0
0,0,0.96019145892933,3,0,0
1,1,0.833211298799142,1,0,0
0,1,0.893717282917351,2,0,0
1,0,0.798923051450402,2,1,0
1,1,0.598834331147373,2,0,1
1,1,0.696002060780302,2,0,1
0,1,0.903262432664633,2,0,0
1,0,0.518630557926372,2,1,1
0,1,0.864373196847737,3,1,1
1,1,0.844704251503572,2,1,0
1,0,0.525796607835218,2,1,1
0,1,0.00931708537973464,2,0,1
1,1,0.790360155981034,3,0,1
1,0,0.998865454923362,3,1,0
1,1,0.759252270217985,0,0,0
1,0,0.0836390997283161,1,1,0
0,1,0.743136930512264,1,1,1
0,1,0.980367306852713,1,0,1
1,0,0.613496331498027,1,1,0
1,1,0.166341487783939,1,0,0
1,0,0.949384928448126,1,1,0
0,1,0.795851521426812,2,0,0
0,0,0.667507494566962,3,1,1
1,1,0.707933716708794,0,0,0
0,0,0.114611073629931,1,1,0
1,0,0.831423680996522,2,1,0
1,1,0.123551646945998,1,0,1
0,0,0.67936468264088,3,1,1
1,1,0.401684438111261,1,0,1
1,0,0.242331268265843,2,1,1
1,1,0.0192260050680488,0,0,0
0,1,0.620758906239644,3,1,1
1,1,0.647967677330598,2,0,1
1,0,0.829865340376273,2,0,0
0,0,0.45005471073091,2,1,1
0,0,0.0582495199050754,1,0,0
1,0,0.715418229345232,3,0,0
1,0,0.716908568283543,0,1,0
0,1,0.410745171131566,1,0,1
1,1,0.589613408315927,1,0,1
1,0,0.739666306879371,3,0,0
1,1,0.384873455390334,1,1,1
1,1,0.240140719572082,2,1,1
1,1,0.510713234776631,1,0,1
1,1,0.420988180907443,2,0,1
1,0,0.769072214141488,3,1,1
1,0,0.411846747621894,2,0,0
1,0,0.0198275046423078,0,1,0
1,0,0.86166232614778,3,1,1
1,1,0.739291965495795,2,0,1
1,1,0.504422752652317,2,0,1
1,1,0.40096177556552,1,0,0
0,0,0.552853894885629,3,1,0
0,1,0.476954604731873,2,1,1
0,1,0.142531538382173,1,0,1
1,1,0.777951169060543,2,0,1
0,1,0.648921325104311,0,1,1
1,1,0.0192364475224167,1,0,0
0,1,0.618105484405532,0,0,1
0,0,0.622555964393541,2,1,0
1,1,0.160598017508164,1,0,0
0,0,0.95707348966971,3,1,0
0,0,0.0504272363614291,3,0,0
0,1,0.673086754279211,2,1,1
0,0,0.133213857887313,3,0,0
0,1,0.84842212870717,2,1,1
1,0,0.467966018477455,2,1,0
1,0,0.680195493390784,1,1,0
0,0,0.297424543183297,2,1,0
1,1,0.504521486815065,1,0,1
0,1,0.0440049204044044,2,0,0
1,0,0.858536777086556,2,1,0
1,1,0.155113684013486,0,0,1
1,1,0.245367371942848,0,0,1
1,1,0.269671729765832,0,0,1
0,1,0.551221809815615,0,1,1
0,1,0.490317047107965,3,0,1
0,1,0.435491729760543,1,0,1
1,1,0.394314285600558,2,0,1
0,1,0.341694378759712,0,1,1
0,1,0.98741961014457,1,0,0
1,0,0.672209596959874,2,1,1
0,1,0.499836006434634,2,1,1
1,1,0.0132570755667984,1,0,0
1,1,0.430516918888316,3,1,1
1,1,0.62234437186271,3,0,1
0,0,0.981620043516159,3,1,0
0,1,0.108960095094517,1,0,1
1,0,0.708921391284093,3,0,0
0,0,0.775755348615348,3,1,1
1,1,0.776012200396508,1,0,1
1,1,0.549625911051407,3,0,1
1,1,0.696749144233763,1,1,1
0,1,0.34743660967797,1,0,1
0,1,0.73571398621425,3,0,1
1,1,0.220654361415654,1,0,1
1,0,0.366000927984715,2,1,1
0,0,0.86122001404874,2,1,1
1,1,0.441943371202797,1,0,0
0,0,0.605942189926282,2,1,1
1,1,0.409159449860454,1,0,0
0,1,0.422087222803384,3,0,1
0,0,0.830289466539398,3,1,1
1,1,0.585607931250706,3,0,1
0,1,0.738912729313597,3,0,1
0,1,0.212273966055363,0,0,1
0,0,0.810329073341563,2,1,1
0,1,0.967294489499182,2,0,1
1,1,0.839187208563089,2,0,0
1,1,0.855818592943251,1,0,0
0,1,0.494580386206508,2,0,1
1,1,0.411262342240661,2,0,1
0,1,0.568578795297071,0,1,1
0,0,0.458272998454049,3,1,1
1,0,0.802010802784935,3,1,1
1,1,0.947919022524729,3,0,1
1,0,0.568266532383859,1,1,0
1,0,0.113666825229302,2,1,0
0,1,0.540979232406244,2,0,1
0,1,0.800130716059357,0,0,0
1,1,0.968667702982202,1,0,0
1,1,0.0970855886116624,0,0,0
1,1,0.381820422364399,0,0,1
0,0,0.832978661870584,3,1,0
1,1,0.503311523701996,1,0,1
0,1,0.130257092649117,2,0,1
0,1,0.400828522630036,1,1,0
0,1,0.287281448254362,2,0,0
0,0,0.669188584201038,2,1,0
1,0,0.304129955824465,1,1,1
1,1,0.231399730080739,0,0,1
1,1,0.852174353087321,3,0,1
1,0,0.724043119233102,2,1,0
0,1,0.359864698490128,1,0,1
1,1,0.192371615208685,2,0,1
0,1,0.0122257773764431,1,0,0
1,1,0.946551043540239,2,0,1
1,1,0.781948707532138,1,0,1
0,0,0.742557492107153,3,0,0
0,1,0.173951220232993,1,0,1
1,1,0.34110247856006,1,1,1
0,0,0.0712371154222637,3,1,0
0,1,0.602642271667719,2,1,1
1,1,0.0267526744864881,2,0,0
1,0,0.969133793842047,3,1,0
1,1,0.94320248416625,1,0,0
0,1,0.978649970842525,1,0,0
1,0,0.80353779066354,1,1,0
1,1,0.015614477917552,0,0,0
0,1,0.626056959619746,0,1,1
1,1,0.243585127172992,0,1,1
0,0,0.71015807823278,1,1,0
1,1,0.133455837378278,1,0,0
1,1,0.910281778778881,1,0,1
0,1,0.0329755723942071,1,0,0
1,0,0.841351280920208,2,1,0
1,0,0.0580257920082659,1,1,0
1,1,0.660021216142923,2,0,1
0,1,0.0501556764356792,2,0,0
1,0,0.86021186131984,3,1,0
0,1,0.687414927408099,1,0,1
1,1,0.849799996009097,2,0,1
1,1,0.670179290696979,0,0,1
0,1,0.600543633336201,2,1,1
1,0,0.00376365822739899,2,0,0
0,0,0.0357810417190194,3,1,0
1,1,0.877670978894457,2,0,1
1,1,0.779394935350865,2,1,1
1,1,0.880589082604274,2,0,1
1,0,0.960784612223506,3,0,0
1,1,0.925417706603184,2,0,1
0,1,0.839997578645125,1,1,1
1,1,0.462213777005672,2,1,1
1,0,0.166465278714895,2,1,1
0,1,0.699793601408601,2,0,1
0,0,0.258836251916364,2,0,0
0,0,0.327338897855952,2,1,0
0,1,0.161783199990168,2,0,0
0,0,0.545876926975325,3,1,1
1,0,0.403903994476423,2,1,1
0,1,0.746328762732446,2,0,0
0,0,0.544594685547054,2,1,0
0,0,0.474874370032921,3,1,1
1,1,0.368434207281098,0,0,0
1,0,0.791259363293648,3,0,0
0,0,0.6286581158638,2,1,0
0,0,0.442122203065082,3,1,0
1,0,0.0380251954775304,2,0,0
0,1,0.687187330564484,1,0,1
1,1,0.84417583537288,2,0,1
0,0,0.983039554208517,3,1,0
0,0,0.576724807266146,3,1,1
1,1,0.686567839002237,2,0,1
0,1,0.471692621242255,1,0,1
0,1,0.702531710965559,2,0,1
0,0,0.511056425049901,2,1,1
1,1,0.400338787818328,1,0,1
1,0,0.712963219732046,2,0,0
1,1,0.332021927926689,0,0,1
1,0,0.167352491058409,2,1,1
1,0,0.550415295176208,3,1,1
0,1,0.0524031037930399,1,0,0
1,0,0.272300175623968,3,1,1
0,1,0.649496601661667,2,0,1
1,1,0.659235634142533,3,0,1
0,0,0.402258954476565,3,1,0
0,1,0.746122964890674,1,0,1
1,1,0.435628379927948,0,0,1
0,1,0.0923509947024286,0,1,0
0,0,0.169957413338125,0,1,1
0,1,0.802775848424062,3,0,1
1,1,0.622672961093485,1,0,1
0,1,0.691935679642484,2,1,1
0,0,0.675772767979652,1,1,0
1,1,0.0304184837732464,0,0,0
1,1,0.16545326099731,1,0,1
0,1,0.212222478585318,1,0,1
1,0,0.679088815115392,3,1,0
1,0,0.0929261203855276,1,1,0
0,0,0.789891373133287,1,1,0
1,1,0.287302997661754,1,0,1
1,1,0.400326736271381,1,0,1
0,1,0.653081122087315,2,0,0
0,1,0.0136905747931451,1,0,0
0,1,0.279199308250099,0,0,1
0,1,0.38576617022045,3,0,1
1,0,0.437448199605569,2,1,0
0,1,0.664179682964459,0,0,0
0,0,0.140979554504156,2,1,0
0,1,0.898122323909774,3,1,1
1,1,0.851046565687284,2,0,1
0,0,0.612904164241627,3,1,1
0,1,0.533443725900725,2,0,1
0,0,0.596490778727457,2,1,1
0,1,0.195442761993036,2,0,0
1,1,0.0412721233442426,1,0,1
1,1,0.209238430485129,1,0,1
0,0,0.0480490236077458,2,1,0
1,1,0.950291480170563,1,0,1
1,0,0.89538958016783,1,1,0
1,1,0.0346606543753296,1,0,0
1,1,0.174240466207266,2,0,1
0,1,0.98221842199564,2,0,1
1,1,0.704096166417003,2,0,1
0,0,0.793710762402043,3,1,0
0,0,0.384445541072637,3,1,1
1,1,0.863681476330385,2,0,1
0,0,0.764196454081684,3,1,0
0,0,0.587134626228362,1,1,0
1,1,0.983350307215005,2,0,0
1,0,0.521345960674807,2,1,0
1,1,0.104594405042008,2,0,1
1,0,0.0811365635599941,3,1,0
1,1,0.460981408366933,0,0,1
1,1,0.792127678636461,1,0,0
1,1,0.15234793885611,2,0,1
1,1,0.468881526496261,2,0,1
0,0,0.355126717593521,2,1,0
0,1,0.000929726287722588,3,0,1
0,1,0.157856723060831,1,0,0
0,0,0.891928958240896,3,1,1
1,0,0.714943102793768,2,0,0
0,1,0.0788235689979047,1,0,0
1,0,0.905794535530731,2,1,0
1,0,0.985453851986676,3,0,0
1,1,0.22039956995286,2,0,1
1,1,0.758556138956919,1,0,1
1,0,0.80027089570649,2,1,0
0,1,0.428339794976637,3,0,1
0,1,0.330317124025896,3,1,1
1,0,0.625778686953709,2,1,0
0,1,0.63055468047969,3,0,1
1,1,0.652812068350613,1,0,0
1,1,0.869784073438495,1,0,0
1,0,0.208342012250796,3,1,0
0,0,0.660704373382032,2,1,0
0,0,0.702046582475305,3,1,0
0,0,0.397065674420446,2,1,0
0,0,0.491252118023112,3,1,1
0,1,0.358184019336477,1,0,1
1,1,0.383563016308472,1,1,1
1,1,0.836376290535554,1,0,0
1,0,0.657672109082341,3,1,0
0,1,0.215665705502033,2,0,1
0,1,0.384260513121262,2,0,1
0,0,0.0227010508533567,2,0,0
1,0,0.463605807162821,0,1,0
0,1,0.604821647517383,1,0,1
1,1,0.205446510342881,1,0,0
0,1,0.479996634181589,1,0,1
1,1,0.657562757143751,1,0,1
1,0,0.689741778653115,2,1,0
1,1,0.0747624177020043,2,0,1
1,0,0.218076666584238,2,1,0
0,1,0.150401423452422,3,0,1
1,0,0.458676376147196,1,1,0
0,1,0.335176782682538,0,1,1
0,1,0.712622970342636,2,0,0
0,1,0.441226928727701,3,1,1
0,1,0.287460518069565,1,0,1
0,1,0.332929745316505,2,0,1
0,0,0.392991973552853,2,1,0
0,1,0.26570751494728,1,0,1
1,0,0.779190454864874,3,1,0
1,1,0.107856967952102,2,0,0
0,0,0.419361662818119,2,1,0
0,0,0.807378806639463,3,1,1
1,0,0.398963855579495,2,1,0
1,1,0.275257546454668,2,0,0
0,1,0.948202911997214,1,0,0
1,1,0.940286606084555,2,0,0
1,0,0.879934874363244,3,1,1
1,1,0.818869716953486,1,1,1
1,0,0.497522271936759,2,1,1
0,0,0.878460333449766,2,1,0
1,1,0.219063227297738,2,0,1
1,1,0.369793502148241,1,0,1
1,1,0.527993065537885,2,0,1
0,0,0.428642606828362,2,1,0
0,1,0.186162545345724,3,0,1
0,1,0.485096141695976,0,1,1
0,0,0.771171440603212,2,1,0
1,1,0.535752328811213,3,0,1
1,1,0.900726653635502,2,0,0
0,0,0.0879856839310378,2,1,0
1,1,0.374122742563486,3,0,1
0,0,0.379211957100779,2,1,0
0,1,0.190663082525134,1,0,0
0,1,0.800209185807034,2,0,1
1,1,0.407302636420354,1,0,0
1,1,0.177914631552994,1,0,0
1,1,0.234940280672163,2,0,1
1,0,0.894828787306324,3,0,0
1,1,0.993911325233057,2,0,1
1,1,0.519572445424274,3,0,1
0,1,0.293138083536178,1,1,1
0,1,0.876196825876832,2,0,0
0,0,0.0772557843010873,3,1,0
0,1,0.490267835091799,1,0,1
1,0,0.864118861733004,3,1,0
1,1,0.165289485128596,3,0,1
1,1,0.656521108467132,2,0,0
1,1,0.415774967288598,3,0,1
1,1,0.0437688422389328,0,0,1
1,1,0.356882147258148,0,0,0
0,1,0.492072516586632,2,0,1
1,0,0.437562026549131,3,1,1
1,1,0.477596394717693,2,0,1
1,1,0.793852014699951,1,0,1
1,0,0.116396267199889,1,1,0
0,1,0.69171787193045,2,0,1
0,1,0.836646440671757,2,0,1
0,1,0.0661890122573823,1,0,0
1,1,0.701446733204648,3,0,1
0,1,0.556312937755138,3,0,1
0,1,0.902821991359815,2,0,1
1,1,0.127584875794128,2,0,1
1,1,0.0298221642151475,1,0,1
1,1,0.506224677199498,1,0,1
1,1,0.669336187187582,1,0,1
0,1,0.219593316316605,2,0,0
0,1,0.989223079988733,1,0,1
0,1,0.771042841020972,1,0,1
1,0,0.475345282349735,3,1,1
0,1,0.693629770539701,2,0,1
1,1,0.933159776264802,1,0,1
1,1,0.67394310189411,2,0,1
1,0,0.427853108150885,3,1,1
1,1,0.878959380323067,3,0,1
1,0,0.665640403516591,2,1,0
0,1,0.0562116915825754,2,0,1
1,0,0.419678101316094,2,1,0
1,1,0.0355090303346515,0,0,0
0,1,0.476076943334192,1,0,0
1,1,0.927937879692763,1,0,0
0,1,0.35362173919566,1,0,1
1,1,0.330727051477879,2,0,1
1,1,0.244457033462822,2,0,1
1,1,0.941859905840829,2,0,1
1,1,0.517481012502685,1,0,0
1,0,0.425470862770453,2,1,0
0,0,0.282858196645975,2,1,0
1,1,0.399020397104323,2,0,1
1,1,0.570021810708568,1,0,1
0,1,0.0296792753506452,2,0,0
1,1,0.69482450094074,2,0,1
1,1,0.25087859807536,0,0,1
1,1,0.640630450099707,1,0,1
0,0,0.123155776876956,1,1,0
1,1,0.21364076458849,2,1,1
1,0,0.790766879916191,3,1,1
1,1,0.498171138111502,2,0,1
0,1,0.31540442048572,1,1,1
0,0,0.391048069577664,2,1,0
0,1,0.472671204479411,1,0,1
1,0,0.752986253704876,3,1,0
0,0,0.20508005679585,3,0,1
0,1,0.805371930357069,3,0,1
0,1,0.883751956745982,2,0,1
1,1,0.61959936725907,0,0,1
1,1,0.360025289934129,3,0,1
1,1,0.854173058643937,1,0,1
1,0,0.950772967422381,3,0,0
1,1,0.182400558609515,2,0,1
1,1,0.759589944733307,2,0,0
0,0,0.647649392718449,3,1,1
1,1,0.0875566038303077,1,0,0
1,1,0.23707630392164,0,0,1
0,1,0.639656287617981,1,0,0
1,1,0.107727734139189,1,0,1
1,1,0.574405115796253,1,0,1
1,1,0.19341598986648,1,0,0
1,1,0.810290253022686,1,0,1
1,1,0.142182585783303,2,0,1
1,1,0.468968692235649,1,0,0
1,0,0.223982454044744,3,0,0
0,1,0.72235971596092,0,0,1
1,1,0.805530483834445,1,0,0
0,0,0.952019040472806,2,0,0
1,1,0.347408190602437,1,0,0
1,1,0.617425045464188,2,0,1
1,1,0.697538345819339,1,1,1
0,1,0.061138677643612,2,0,1
0,1,0.414423882961273,3,0,1
1,1,0.0804804319050163,1,0,0
0,1,0.790552760474384,2,0,1
1,1,0.951352061936632,1,0,0
1,1,0.992397518130019,2,0,0
1,1,0.841601060936227,1,0,0
1,0,0.626723419874907,2,1,0
1,1,0.595014806138352,2,0,1
0,1,0.317281140713021,2,0,1
1,0,0.916609418345615,2,0,0
1,0,0.167012477293611,3,1,1
0,0,0.417072931071743,3,0,0
1,1,0.349981447914615,1,0,1
0,0,0.335102400975302,2,1,1
0,0,0.913629964925349,3,0,0
1,1,0.649301418103278,2,0,1
1,0,0.370673402678221,2,1,0
1,1,0.152080935891718,1,0,1
1,1,0.142161124385893,0,0,0
1,1,0.0411653632763773,3,0,1
1,0,0.73588689067401,3,0,0
0,0,0.750386693049222,1,0,0
1,0,0.90933562698774,3,0,0
1,0,0.208402913063765,3,1,0
0,1,0.184684864478186,1,0,1
0,1,0.931028044084087,2,0,0
0,1,0.966077865101397,2,1,1
0,1,0.139534519053996,1,0,0
1,1,0.970241696806625,1,0,0
1,1,0.682520383736119,2,0,0
1,1,0.880093139130622,3,0,1
1,0,0.608455062378198,3,1,1
1,0,0.751372474012896,2,1,1
1,1,0.130863719852641,1,0,1
1,0,0.901199850719422,3,0,0
1,1,0.885264325421304,1,0,1
0,1,0.310852030524984,2,0,1
0,1,0.534778502071276,1,0,1
1,1,0.159116390626878,1,0,1
1,0,0.596927779028192,3,1,1
0,1,0.230510386871174,0,0,1
1,1,0.786727350670844,3,0,1
0,0,0.700373974628747,3,1,0
0,0,0.146517047891393,2,0,0
1,1,0.659427213249728,2,0,1
0,1,0.73574559064582,0,0,0
1,0,0.54521199199371,1,1,0
1,0,0.38634395156987,2,1,0
0,0,0.803187583107501,2,0,1
0,1,0.922385469079018,1,0,1
0,0,0.777375702047721,2,1,1
1,0,0.821839900920168,2,0,0
1,1,0.915870359865949,2,0,1
1,0,0.75864001060836,2,1,0
1,1,0.769722984172404,3,0,1
1,0,0.807932201074436,3,1,0
0,0,0.714072771370411,2,1,1
1,1,0.608955570263788,0,1,1
1,1,0.833391863154247,3,0,1
1,0,0.95891935005784,2,1,0
0,0,0.278287587454543,3,1,0
0,1,0.00525272265076637,2,0,1
1,1,0.630204881774262,2,0,1
1,1,0.0299166459590197,2,0,0
0,1,0.949656416662037,1,0,1
1,1,0.17777667590417,0,0,1
1,0,0.230829397216439,3,1,0
0,0,0.622786417836323,3,1,1
1,0,0.42464532633312,3,1,1
0,1,0.380001493962482,2,0,1
1,1,0.535675168503076,2,0,1
1,0,0.209058910375461,3,0,0
1,1,0.986442629713565,2,0,1
1,1,0.00990021601319313,2,0,1
0,1,0.52352102776058,3,1,1
0,1,0.629961201688275,1,1,1
1,0,0.0552053558640182,2,0,0
0,1,0.30068598035723,2,0,0
1,0,0.0526104758027941,2,0,0
0,1,0.7701886522118,2,0,1
0,0,0.00733658019453287,2,0,0
0,1,0.34374887496233,2,0,1
1,1,0.391081482404843,2,1,1
0,1,0.959584466880187,2,0,0
1,0,0.7902134465985,3,1,0
0,1,0.0533763782586902,1,0,0
0,1,0.625557032413781,2,0,1
1,1,0.133258213754743,0,1,1
1,1,0.553236162755638,1,0,1
1,1,0.967716114129871,1,0,0
0,0,0.152229473693296,1,1,0
0,0,0.546246362617239,2,1,1
0,0,0.607247254112735,2,1,0
1,1,0.394973392598331,2,0,1
1,1,0.321099370485172,1,0,1
0,1,0.764391535660252,1,0,0
1,0,0.275752907851711,3,1,0
1,0,0.772707212716341,1,1,0
1,1,0.729131920728832,1,0,1
0,1,0.524484156165272,2,1,1
1,0,0.084926461102441,3,1,0
0,0,0.572490174788982,2,1,0
0,0,0.482677303487435,2,1,0
0,0,0.802598361624405,3,1,1
0,0,0.25523715512827,1,1,0
0,1,0.128243733197451,1,0,0
0,1,0.19912679027766,0,0,0
0,1,0.756575032370165,2,1,1
1,1,0.849646698217839,2,0,1
1,1,0.957612331025302,2,0,1
1,1,0.841108073480427,2,0,0
1,0,0.593870455166325,3,1,1
0,0,0.253390152473003,2,1,1
0,1,0.839161942247301,1,0,1
1,1,0.116741992998868,0,0,1
0,0,0.134649962652475,3,1,0
0,1,0.813603092450649,2,0,0
1,1,0.813562025781721,3,1,1
1,1,0.370287116849795,1,1,0
1,1,0.0653608201537281,2,0,1
1,1,0.243898696731776,3,0,1
1,1,0.920188347576186,2,0,0
0,0,0.823453647084534,2,1,0
0,1,0.13584994408302,2,0,1
0,1,0.893543395679444,3,0,1
1,1,0.210403710836545,2,0,1
1,1,0.434102134546265,3,0,1
0,1,0.772781440289691,2,0,1
0,0,0.413000217406079,2,1,0
1,0,0.853348980424926,2,1,0
1,1,0.514304578537121,0,0,1
1,1,0.055450995452702,1,0,0
1,1,0.291258682962507,2,0,1
1,1,0.315082164015621,2,0,1
1,0,0.512018995126709,2,1,0
1,1,0.0251618220936507,2,0,1
1,1,0.957415366079658,1,0,1
0,1,0.891716117039323,2,0,1
0,1,0.177560389274731,3,0,1
1,0,0.514632133301347,3,1,1
0,0,0.166519161313772,3,1,0
0,1,0.392605793196708,1,0,1
1,0,0.706375705311075,2,1,0
0,1,0.497538994299248,2,0,1
0,1,0.493667848873883,1,0,1
1,0,0.704810852650553,2,1,1
1,0,0.325112095335498,2,1,0
0,1,0.419845245312899,2,0,1
0,0,0.444433590164408,3,0,0
0,1,0.0565507910214365,0,0,0
1,0,0.121319583151489,2,1,0
1,1,0.710578220197931,1,1,1
1,1,0.714440829819068,0,0,1
1,1,0.853851482737809,1,0,0
1,1,0.443978652590886,2,0,1
1,1,0.367360667092726,3,0,1
0,1,0.535449914634228,3,1,1
1,0,0.622560107382014,3,1,1
1,1,0.36266228556633,2,0,1
0,1,0.406662301160395,2,0,1
1,1,0.699807286728173,2,0,1
1,0,0.27698906394653,3,1,0
0,1,0.697805257281289,2,0,0
1,1,0.394905969733372,1,0,0
1,0,0.17988852201961,2,1,0
0,1,0.568974414374679,0,1,1
0,1,0.535441948799416,1,1,1
1,1,0.941654623253271,2,0,0
